model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct
mistral-7b,32768,26,25,30165.5,1.9263221239213384,1.9251146625584892,2.818620601550438,2.77909537533601,0.2679585778233932,0.005971661459096852,15960.5,0.5289982543990606,8.743558553918156,1.4465824902661488,0.3872915368097834,0.7163133172736296,1.1142104012447693,1.0,0.5128751842643725,0.39603554339233393,0.10496330275710204,0.9065748438997288,0.35706730396731856,0.0,0.8158583969549623,0.10680305037483881,0.02805759511870049,0.9746512852822705,0.10340468304978603,0.0,0.9333605421222854,0.028050695705286496,0.007483170049497223,0.9938342027716092,0.027931127309837163,0.0,0.9778977360234096,0.007397574340987364,0.0019778992420211522,0.9984220186824195,0.007386620266734667,0.0,0.9930133550416931,0.0018965077284435986,0.0005067521536282877,0.9995603800041778,0.0018958683403324551,0.0,0.9981351345404939,0.0001217213932257167,3.2479023261963385e-05,0.9999622878922183,0.0001217116546973176,0.0,0.9998077050009899,0.10549826977031657,0.20978358717375606,0.21709679690287642,2.0447989430028577,2.0792606620870426,2.0106950247125925,1.0,0.7430267652814169,1.0000165645188008,5.981506211318239,0.03384674557033027,0.07807983692300013,0.1179929654484874,2.283036343083925,3.402190974712804,2.283036343083925,1.0,0.5246111170231649,2.0000331290376017,5.890579461550628,0.010125055439884472,0.025087561111257303,0.06698036881679204,2.702354143327426,6.683418201860931,2.702354143327426,1.0,0.34969131817202076,3.0000000000000004,4.9553439821806595,0.002299600864499914,0.008445515231493663,0.0356597542179717,4.015196901937923,15.006059728938526,4.015196901937923,1.0,0.22137737983612887,4.000016564518801,2.4564509123645792,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,26,26,30165.5,2.04566453956026,2.0441589440464636,2.993282646937486,2.951270086545992,0.2622489911611108,0.009308638139556201,15737.5,0.5217809023571838,8.21229458811715,1.1164653204386719,0.2689724493871406,0.7126961283070584,0.7791260535160337,1.0,0.8801155090097026,0.268227452761049,0.06422206403905262,0.917230335162965,0.23992898231017845,0.0,0.9688752722712369,0.07066523472795506,0.016996390637647768,0.9793254116308601,0.06883284893623856,0.0,0.9902741413830276,0.01896765787408467,0.004558248543230178,0.9951287176612388,0.018892308535126467,0.0,0.9971760797342191,0.0049440607828722845,0.0011918750337051695,0.9985770724809683,0.0049348995895495806,0.0,0.9991685551473013,0.0012750604807993506,0.00030677112830739775,0.9995632842016354,0.0012740633562043756,0.0,0.9997161778618731,8.193228854509023e-05,1.9698345417566606e-05,0.999973519098105,8.192856712007928e-05,0.0,0.9999586367736681,0.12896490588273898,0.43157249580060053,0.35755031364972256,3.337145378738054,2.755678529447848,2.755586732653472,1.0,0.6929231706158554,1.0000331290376017,3.049474799098299,0.03353654101997701,0.13365929675597352,0.19917556509939124,3.950745831537711,5.900412214776041,3.950745831537711,1.0,0.4526155070826847,2.000016564518801,2.5778997086428763,0.005791455004459374,0.03799024946859917,0.1167441359848205,6.610237485871739,20.52342721949858,6.610237485871739,1.0,0.2801333730875864,3.0000331290376017,1.5238775133715485,0.002416934060769914,0.01005035716072391,0.06560266525311892,4.027006128943077,26.417447594827856,4.027006128943077,1.0,0.17622964412457298,4.000016564518801,2.0092134830235615,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,26,27,30165.5,2.0744116507304122,2.073447855791008,3.028293518133775,2.9927434012710536,0.26273804295314795,0.003539515637090848,16588.5,0.5497192140628806,9.117251528817196,1.1341889847772215,0.2515358703221219,0.7772721407567769,0.9141333822998265,1.0,0.3798776704582957,0.3169849562346455,0.06957600868706777,0.9373242009562348,0.29938017080325563,0.0,0.6063452949330046,0.08674291119868542,0.019262404825469412,0.9853637899261998,0.08566103030929975,0.0,0.8043000154012011,0.02359975830809645,0.005210840033201457,0.9964836528854599,0.02352974968684857,0.0,0.9210158192339,0.00615956364990179,0.0013788583397156035,0.9989482738863422,0.0061516181765755885,0.0,0.9727112714791751,0.001584478286386142,0.00035584100281661486,0.9996235278626092,0.0015840040926713597,0.0,0.9919429715517809,0.00010277989711797648,2.2782028603999428e-05,0.9999712630050274,0.00010277385659868214,0.0,0.9993109062506873,0.11419483190923593,0.24077062596799276,0.2705354939717452,2.0917026120722872,2.306575225612222,2.076417257017808,1.0,0.7331621320277798,1.0,6.426215915339625,0.03331594251752428,0.10579797720818755,0.138283264990016,3.2945520436407953,4.139759205906546,3.2608707486815436,1.0,0.5023618106693841,2.0,4.37053696288185,0.008267004168795914,0.027411722927556777,0.07563183060111137,3.4374187776975953,10.27089600263151,3.4374187776975953,1.0,0.3183184948277591,3.0000331290376017,3.688919098927395,0.0015687687288509704,0.008731838901775969,0.04032884018397545,4.9729480333723455,26.429101172092807,4.9729480333723455,1.0,0.19584856665658232,4.0,2.4238435400306813,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,26,28,30165.5,2.418610508368883,2.417482103791015,3.3430337135172197,3.4893173862657223,0.18994116999937727,0.009873797431631363,17196.5,0.5698780567989927,9.047647188032624,1.4290460372183402,0.24478387650045763,0.809794752254017,1.2209047037054876,1.0,0.4605502629205077,0.40354449997682473,0.06968683939013551,0.9358065754391098,0.38142390878623356,0.0,0.7623222811379285,0.11361950377188519,0.01936059962570344,0.9817691794632257,0.1116905175973204,0.0,0.9052388286286328,0.030786031587167202,0.005219305195524562,0.9947985452895236,0.030668011997670032,0.0,0.969110470616708,0.008149181397526422,0.0013777000329831704,0.9986196735804309,0.008140859629762767,0.0,0.9893982530637389,0.0020900072967371683,0.00035596633255774505,0.9996609290854955,0.002089096107726,0.0,0.9967785087236802,0.000133674440597484,2.2780966725616508e-05,0.999980796070328,0.00013367212957939435,0.0,0.9996523728850848,0.06184344229458414,0.16882526933412617,0.1556231944438978,2.9930574865843353,2.4922775584649397,2.479533667243767,1.0,0.7294617093960399,1.000033152101989,4.509263278097984,0.017671080860052563,0.07287898575464241,0.07676698412355198,4.509959227450585,4.3004670262882705,3.9418988690277406,1.0,0.5048920433816457,2.000033131232959,3.177716219089867,0.004439717023170959,0.024547244217213743,0.04113588926110483,5.30758784950955,8.560061876878969,5.190818345636162,1.0,0.33164258808489566,3.0000000000000004,2.495672164974856,0.0013055594435393734,0.007125350126729431,0.021607729696071033,5.218280708110127,15.331721412726194,5.218280708110127,1.0,0.21608994651826657,4.000033133428316,1.9936920731283578,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,26,29,30165.5,2.5050713188104123,2.5045524845318066,3.3912443695221204,3.614053968720958,0.2323575739705649,0.0014660569590343466,15842.0,0.5253051164332656,9.318283166092272,1.7455140186655163,0.2760426035278364,0.7243533606572643,1.3003988936684319,1.0,0.21032958570768517,0.44201757390187424,0.07104904836967016,0.9204105351704543,0.4098273925557766,0.0,0.36544806494906595,0.12128377677507768,0.019498401045492754,0.9787643048031172,0.11893601568618595,0.0,0.6150135310554221,0.032832894156381645,0.00523791455454436,0.9944592569834183,0.032671768118465394,0.0,0.8322173329519701,0.008624932835611745,0.0013694681623968193,0.9985478066972937,0.008613141251047028,0.0,0.9322791577743061,0.002207698021900342,0.0003538142785751231,0.9996760528419888,0.002206467300978011,0.0,0.9764473828958657,0.00014185041167400593,2.2543900767524925e-05,0.9999756021942113,0.0001418479988392578,0.0,0.9980673692548017,0.08162349148852155,0.11135801746504156,0.14490526193412695,1.395271352831133,1.8247367933910206,1.395271352831133,0.0,0.736508874631447,1.0000165645188008,4.8792075544483575,0.029686466392608364,0.023183481429581862,0.08743787164683092,0.929676972997811,2.918498987355714,0.929676972997811,0.0,0.5297169653838916,2.0,6.7095657709575605,0.009755039246088339,0.007871089766479204,0.05025216785929082,0.8090696570520947,5.124481019226066,0.8090696570520947,0.0,0.3629896189181122,3.0,7.351683217509986,0.0024319803605674113,0.0032025168067236183,0.026795352664286304,1.3246271590321688,10.936014916491548,1.3246271590321688,0.0,0.24048368394898129,4.0,4.648749806573013,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,26,30,30165.5,2.8969083846533072,2.895507412856978,4.070731592307501,4.179355360448985,0.15662553581659916,0.014547283622530664,13084.5,0.4334481894424086,7.607557293001273,1.5793480482284092,0.19153006467788508,0.8131223275575239,1.291287424703635,1.0,0.7412672988493101,0.4492388183404955,0.05409226724500962,0.9523396933585786,0.43125899336800594,0.0,0.9273727750764558,0.12674134107785756,0.015158478058704277,0.9866447372467244,0.12539831594994777,0.0,0.9806072473652943,0.03462024353169454,0.004139581031019012,0.9960430576713255,0.03448463756265585,0.0,0.9943994631581261,0.009167361821790846,0.0011006516433922989,0.9989082532481923,0.009159362071822053,0.0,0.9981272139226858,0.002340137528700809,0.00028143823403099766,0.9996711624110155,0.002339221636311467,0.0,0.9993927526347053,0.00015051326989833037,1.8034968882420864e-05,0.9999933156337943,0.00015048888016144479,0.0,0.9999322347143076,0.11989457243240598,0.6226807761494252,0.25301899612700113,5.22647254533968,2.142386745867938,2.142386745867938,1.0,0.7419921212472678,1.0,3.881636092315066,0.03640016459170176,0.21876525797839014,0.13529737885412063,6.0422499558852785,3.706312922935971,3.706312922935971,1.0,0.5246132307238301,2.000016566714158,3.3947840266164477,0.009626278437226651,0.0610084424326772,0.07366344032656222,6.236262337826433,7.594191347346719,6.236262337826433,1.0,0.3542225804703648,3.0000331290376017,2.864742233104563,0.0016019764309239638,0.01571597130148429,0.03847856421662492,9.694187370407295,23.917101823856484,9.694187370407295,1.0,0.23480205400033133,4.000033131232959,1.2849683014032842,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,26,31,30165.5,2.808186359732825,2.806724716170791,3.9350287296376942,4.051356535078577,0.15926631814538494,0.012341113533048405,10648.5,0.35288540731276036,7.610034830210633,1.8419762641519806,0.23118382420899325,0.8050164762877744,1.5714686652383283,1.0,0.767105234208268,0.5265972936079579,0.06375208155121576,0.9449250332418432,0.5043528970040503,0.0,0.93232250115509,0.14833612758708103,0.01749472488410636,0.9848280169142212,0.14643918528320005,0.0,0.9811790719676132,0.040085387025657365,0.004740486618323842,0.9958444149445325,0.039943925252870216,0.0,0.9941008998701897,0.010587273036274686,0.001250228538778433,0.9987822807487882,0.010574569688042164,0.0,0.9980634089458975,0.00271739304062362,0.0003191219597411761,0.9996928499280566,0.002716225262379788,0.0,0.9993564498030845,0.0001734644066413704,2.0525331259898236e-05,0.9999981076353552,0.00017346204219371498,0.0,0.9999203537875953,0.1042464351664309,0.6955385355539553,0.2151055838460301,7.327491304439749,2.1893885608441948,2.1893885608441948,1.0,0.7582222664279556,1.0000165645188008,3.3580862221847356,0.032384321567264104,0.2425969259290177,0.1106965111427327,8.118562269911903,3.4896779894483148,3.4896779894483148,1.0,0.5543233207346991,2.0000331290376017,3.12745176963997,0.008699221717554717,0.06470685202429559,0.058920137550028284,7.302010708344412,5.957140257689021,5.887302563696308,1.0,0.3915357071812213,3.0,2.8723219632246115,0.0019074476757092698,0.016543719419806438,0.029487189294329454,8.559615502333422,12.335337081971538,8.559615502333422,1.0,0.26836748226244944,4.000033133428316,1.647988356487878,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,0,30165.5,2.2649145177082257,2.26317138529513,3.199354689583516,3.2675809427350764,0.13128014063558582,0.013405177497759657,12833.5,0.42536797256524744,7.438317701073955,1.320875637268318,0.24258528209073293,0.8241013296252335,1.0910790420330243,1.0,0.9005773250313522,0.3656604423382145,0.06828066103004574,0.9503277516053759,0.3502033432318651,0.0,0.9751750236518446,0.10323779073359679,0.019357222082341845,0.9874900446767272,0.1019295465863189,0.0,0.9923445028712238,0.027412522680241566,0.005231833347478896,0.99643680691286,0.02731656675398489,0.0,0.9971492376405358,0.0072788157366060315,0.001383764527295581,0.9990212721379257,0.00727121713330565,0.0,0.9990061824822334,0.0018485743978978036,0.00035594000526642956,0.9996885411739087,0.0018474346377021296,0.0,0.999672614463928,0.00011941102746919997,2.2791625612208196e-05,0.9999822127894331,0.00011940872325964666,0.0,0.9999601768937976,0.13986867969003153,0.6798179977850505,0.39029663537118076,4.940362349448648,2.5807963113411225,2.5807963113411225,1.0,0.7211050474434866,1.0000165667141578,4.742623818550863,0.03566769705646515,0.21871837510085806,0.21344124908856538,6.372964372626873,5.592446796755537,5.23342184817536,1.0,0.4954155371953302,2.0000331290376017,3.761480919295069,0.006201622791996524,0.07097329227713525,0.12013536249738649,11.112215746875556,18.96354112441796,9.431792543740139,1.0,0.32099250282161246,3.0000000000000004,1.843303955930712,0.002328764758968498,0.020682496658422287,0.06391024311394847,8.642727100440712,21.73981830164376,8.419637675886833,1.0,0.20853099460636865,4.000033129037602,1.5981800607957708,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,1,30165.5,2.423554652595943,2.4215325388675586,3.426946012493834,3.4964502786235405,0.12966256164458445,0.021227529896513483,7913.5,0.26217098161955465,6.885728597186554,1.6461713340680035,0.2783258270251858,0.7965776403620224,1.3795725378904504,1.0,0.8673844359860068,0.43158664102521305,0.07304917567448851,0.9519326528323923,0.4145337194587122,0.0,0.9573850960374908,0.12328744617773968,0.020647473552912868,0.9889841242527204,0.1222705984998038,0.0,0.9868269124991746,0.03261104707064071,0.005518991798290785,0.9967124397286338,0.032549410276403075,0.0,0.9956172581461351,0.00881767982689755,0.0014548959698586828,0.9990485685863465,0.008809297026463873,0.0,0.9984832016897316,0.002225610381693952,0.000379295270398537,0.9996784794926534,0.002224950268087063,0.0,0.9994897802028556,0.00014370524385670598,2.410149493582851e-05,0.9999699224479391,0.00014369773730702167,0.0,0.9999361950232116,0.10245136298653508,0.8838842898909613,0.2422449912963696,8.516633348274427,2.3522293353853057,2.3522293353853057,1.0,0.7582279184094117,1.0,4.880329970737858,0.029760173591226232,0.2857477676010898,0.11518947015649006,9.727815302544014,3.870761359035665,3.870761359035665,1.0,0.5615041463792432,2.0000331334283157,3.842165674238772,0.008486120240544459,0.08389645089435001,0.05749818183439985,9.791381225124882,6.5984183796449045,6.534965347122718,1.0,0.4038993406989764,3.0,2.6857213446172548,0.002119595970617519,0.024363989402838068,0.027025775828606692,11.843084500765722,12.853141915803587,10.17864551830235,1.0,0.27896141950476827,4.0,1.2492622968894747,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,2,30165.5,2.2017396451659557,2.199199696326619,3.0992914803431613,3.17643886740955,0.12659085813968912,0.01953299456590391,5454.0,0.1807069303132732,6.317192489912087,1.6895551047136048,0.34120421422892405,0.8118542124583363,1.4976631414935346,1.0,0.8903900904270532,0.47716444869735886,0.09830759471014493,0.9518956821812794,0.4643753009167755,0.0,0.9674533013575057,0.134040261759239,0.027816565765931167,0.9879962377368852,0.13324065718112788,0.0,0.9899399353149543,0.036414351227635464,0.007478616656830828,0.9964422362747973,0.03637005941828157,0.0,0.9966478185298451,0.009618446639007487,0.0019834748442521468,0.9990362990607524,0.009612320521850872,0.0,0.9988653714989767,0.002451888198536861,0.0005072651780237908,0.9997105885132376,0.0024513520824525764,0.0,0.9996409319926952,0.00015863869781304824,3.263180549389683e-05,0.9999682104309104,0.00015863338054521468,0.0,0.9999542364304415,0.09093294977681357,0.9526207144078787,0.20200608645604284,10.58265657804596,2.205159392932188,2.205159392932188,1.0,0.7604912570067857,1.000033152101989,4.487357604539154,0.02688901309623829,0.27789016411954937,0.09857478928768817,10.371181871099871,3.6644085441118732,3.6644085441118732,1.0,0.5614891732594333,2.000016564518801,4.070398613998457,0.008148237110969665,0.07564466502258982,0.05064529098848635,9.403121308332512,6.180766104955856,6.180766104955856,1.0,0.3992644344980906,3.000016564518801,2.8345588868656826,0.002147925013801115,0.020092612832997545,0.024651431245264435,9.696544119597814,11.574464221915143,9.33758158002114,1.0,0.271831780040463,4.000016564518801,1.539094070311732,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,3,30165.5,2.4461937871356847,2.4447820126296875,3.439849479398353,3.529111645754045,0.1422619633491738,0.009814475674104265,11808.5,0.39153141657109913,8.027457844417036,1.3031053206148653,0.22055307459603568,0.7557964329653633,0.9553726434289671,1.0,0.6914886361136168,0.36541955157679795,0.06166018456940177,0.928794152252006,0.33448445767900026,0.0,0.8496022089722997,0.10118582060813357,0.017020973797748133,0.9830002895182368,0.09922079215319621,0.0,0.9377393236672458,0.02707932911706553,0.00458396306617132,0.9956437226611538,0.026971129685945023,0.0,0.978446458823788,0.0071693884577022655,0.0012147250265817445,0.9987762058209668,0.007159795178987029,0.0,0.9930606587313808,0.0018384873645019054,0.0003107007180868373,0.9996714710011153,0.0018375415698118397,0.0,0.9977388836329232,0.00011856141199674907,2.0085329198932418e-05,0.9999616302067551,0.00011855509170987524,0.0,0.9997964841257616,0.07754001079318845,0.3759675916735418,0.1721454541431896,4.827887518814401,2.2003728158820524,2.2003728158820524,1.0,0.7515959604345944,1.0000331334283157,5.618928377126521,0.020861070954542895,0.1477921701504554,0.09137172692148689,6.846776177834149,4.283993891686411,4.283993891686411,1.0,0.5279619439103627,2.0,3.973251949796881,0.0038701076329132065,0.045068266260345186,0.051650483602281125,11.098978111857956,13.188671971850297,10.912998100563433,1.0,0.3469766360650616,3.0000331334283157,1.9194530241887087,0.0010329508577560662,0.012123477571335278,0.027571580356528208,12.744684834215764,26.300105938582377,12.744684834215764,1.0,0.22173076450125215,4.0,1.0963106628024653,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,4,30165.5,2.4345892993772855,2.433388600460441,3.4633302432669746,3.512369908812945,0.16586950991594246,0.005224885259955186,11883.0,0.3939791036505275,8.179988006912906,1.2710752270981387,0.200153925321693,0.8295824570111043,1.0749871769248283,1.0,0.48884446986864966,0.36151679761343036,0.056042165816241156,0.9438918341937047,0.34381199983852445,0.0,0.8794079338188376,0.1012751229734809,0.015527124937133971,0.9843938689762937,0.10005415992745585,0.0,0.9595795472046817,0.027346475588778722,0.004188208069677518,0.9966158116931154,0.027306871707427856,0.0,0.9855411322083121,0.00723590128505477,0.001107673071155508,0.999663586204959,0.007235637817966597,0.0,0.9943578799146331,0.0018790556347931344,0.00028710432213604266,0.9999759125806458,0.0018789550043081657,0.0,0.9983096081494354,0.00012006408328571382,1.845967690905931e-05,0.9999932650363698,0.00012005368166194858,0.0,0.9998189258762181,0.0843292222719502,0.19728751572589848,0.17428659237107055,2.43636499014919,2.009324836624214,1.9626621004005858,0.0,0.7605160556936066,1.0000331290376017,8.252694978607806,0.023166003731643722,0.052917626716641644,0.08886751606136076,2.308856949080168,3.6907872076431687,2.308856949080168,1.0,0.5412605264902857,2.0,9.533475691096195,0.005499845135599493,0.013861896923630952,0.04944024497733013,2.8564483982641056,7.521190014520709,2.8564483982641056,1.0,0.35992308202373846,3.0000000000000004,7.049733550683397,0.0009445921340744405,0.0053364810389462565,0.025913093803855244,5.686943416915854,20.984689459164237,5.686943416915854,1.0,0.2320469464889596,4.000033129037602,2.4268817797277458,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,5,30165.5,2.420110165384699,2.4188329722332123,3.3953884400149352,3.4914809340054744,0.14880714619500895,0.004086095077940816,9055.0,0.3002669761845108,8.039500063148285,1.07291244039952,0.19934695887240506,0.7838572842826487,0.8109623924213871,1.0,0.5969884050955974,0.2989736806863249,0.055251909626275617,0.9248393607430113,0.2666828310388154,0.0,0.8374026974103979,0.08130119949878967,0.014848032086549022,0.9769110571585388,0.07855177433651689,0.0,0.9231436052012055,0.021629981681456203,0.0039711541780307474,0.9940168206765683,0.021331825364305772,0.0,0.9709124111680709,0.005620901776038674,0.0010362821121197817,0.9985429711677547,0.005610355997041204,0.0,0.989648632593342,0.0014545854639594806,0.0002673270664013333,0.9996555927678112,0.001453293928255954,0.0,0.996877736463444,9.241991158530751e-05,1.7001481293080235e-05,0.9999824649883404,9.241432269611972e-05,0.0,0.999715517810389,0.0597539361321983,0.2020460644951575,0.11327667287863002,3.4876195952973914,1.8956610390610784,1.8956610390610784,0.0,0.7555806217978502,1.0000331290376017,8.534866750901125,0.014107851564103546,0.06521404399980256,0.06507374229692907,4.336370769267492,4.484269702559395,4.2621806363028565,1.0,0.49219329461192246,2.0,6.144813592944775,0.001557752196480912,0.020304371193669443,0.03851630773121488,11.65204070047105,21.38844196096146,11.65204070047105,1.0,0.29666897138040016,3.0000331334283157,1.983060647412237,0.0006721456052443121,0.003705667153725116,0.021521867120988872,5.235743297600961,29.24439559355526,5.235743297600961,1.0,0.1793150321596711,4.000016564518801,2.671654875408759,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,6,30165.5,2.129392480734663,2.1279901519766904,3.0170710873413435,3.0720639720621463,0.1688140782699953,0.006230979690512102,12482.5,0.4138342296043829,8.251171028731644,1.2121142744458577,0.25713401959932747,0.7436264859307261,0.9002322042370503,1.0,0.7985324855338715,0.3529606797846321,0.0758604278105782,0.8931520539293608,0.30037879443197174,0.0,0.9100620448394974,0.09674051546559095,0.020759202748442333,0.9625019829350121,0.09009696737535935,0.0,0.9615707025147959,0.025338421933746132,0.005464945557169349,0.9888650403444477,0.024878049691499378,0.0,0.9842469912653184,0.006576876291613246,0.0014002912949645518,0.9970235726573788,0.006548163339773573,0.0,0.9943338980440473,0.001665029795675162,0.0003559407565649611,0.9993019810725174,0.0016627053518402189,0.0,0.9982891465534309,0.00010636491050322554,2.282086493183599e-05,0.999961846391132,0.00010635908604349534,0.0,0.9998352071461571,0.08604606504856162,0.2807296458533234,0.17282398487981449,3.371884126419859,1.9636029734939986,1.9636029734939986,0.0,0.7597229537945873,1.0,6.217363191284143,0.022616219719355905,0.11301074467646471,0.09333467490686687,4.875313401026961,4.0547511829830425,4.0025798735387585,1.0,0.522967729096879,2.0,4.496849542411287,0.0038369522608038757,0.03173987055419554,0.052507230555678096,7.780968205119107,13.301396563524012,7.664318090059709,1.0,0.3335874826591404,3.0000331290376017,2.5260111799401113,0.0008254802547569748,0.007441867591148158,0.02831572932742161,8.302645028508152,31.95893164733247,8.302645028508152,1.0,0.20659334049208133,4.0,1.6033090567348194,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,7,30165.5,2.8934538627445514,2.8919853407381253,4.115396335125954,4.17437153882258,0.1645203408047791,0.014637142117496922,8282.0,0.2745081229874169,8.174043196479213,1.563215172003349,0.24544034695240435,0.8203651232410862,1.3614613736282437,1.0,0.7419381311742315,0.4525241395942873,0.07023655060927,0.9385493112128631,0.4182772677228336,0.0,0.9227739763701567,0.12422167142950702,0.020246319264960018,0.9815283166711295,0.12085255249744448,0.0,0.9724560515720224,0.03287015235319908,0.005376098017330697,0.9955105514268083,0.032719492396967004,0.0,0.9909733559217617,0.008585156500251812,0.0014315268708435577,0.9990850440420512,0.008576938527115626,0.0,0.9969463818177815,0.0022201005076491493,0.0003702710367006767,0.9998417511541917,0.002219423272941232,0.0,0.9990737277507644,0.00014407351742063015,2.3557138532512906e-05,0.9999898576504784,0.00014407309260927478,0.0,0.9999018723460428,0.052893245062636166,0.4009559691032699,0.10168117124260868,7.625080658837682,1.9658739280058783,1.9658739280058783,0.0,0.7885396716180397,1.0000331312329587,5.434188629216399,0.015217641111172533,0.1198149160820929,0.04593340969105672,8.540475999652895,3.0292237600251766,3.0292237600251766,1.0,0.5734733140942714,2.0000331290376017,4.995186041742995,0.003949263325973763,0.03163566653427794,0.020789530617020262,8.266674302408404,5.987886521388109,5.987886521388109,1.0,0.3976103536570119,3.0,3.255287801809347,0.0008753071206214345,0.009959095096304542,0.00921277648373019,11.043579972839872,13.133323287677872,8.28793399718589,1.0,0.2658144949853125,4.0,1.352482075659978,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,8,30165.5,2.0547685130257314,2.052246847975884,2.835779345268547,2.9644043439170122,0.1249737491304274,0.019727121876294263,7777.5,0.2578233751264126,6.321211854404607,1.3568620463285526,0.3284157248572383,0.8034253028532287,1.1971899405958502,1.0,0.9279820025962023,0.3760161848671695,0.09033917361939561,0.9416854414085063,0.361561090812842,0.0,0.9830085146641436,0.10397468278683213,0.024856236006108406,0.9868121649217656,0.10334555785358335,0.0,0.9951809641152007,0.028094332976167282,0.006729303913895873,0.9968652466815616,0.028073898877221542,0.0,0.9983969549624869,0.007414124006756133,0.0017777318386274952,0.999038410753103,0.007408549027443661,0.0,0.9995058414556334,0.001909039255088062,0.00045799222271545714,0.9997269807162699,0.0019089060159047668,0.0,0.9998347671118346,0.000122786526732404,2.9552809478066775e-05,0.9999687962094945,0.00012278407235540676,0.0,0.9999764581637365,0.11982248423063381,1.4543227480702188,0.2887737659022611,12.034975228126644,2.408751264123671,2.408751264123671,1.0,0.7267406104887457,1.0000165667141578,3.33171917094808,0.03153127886357031,0.36516800664635063,0.16540821702253414,11.139791737890826,5.254540203531823,5.254540203531823,1.0,0.5013347539001419,2.0000331334283157,3.179831734337423,0.005631160584472335,0.09217108148919656,0.0949120892761691,15.573977997249653,16.357454941275698,15.338259831341889,1.0,0.32816218990553025,3.000016564518801,1.5873014139588597,0.0013987231462121747,0.02298976845023889,0.05145389824504054,16.973952671904456,38.54438041719246,16.973952671904456,1.0,0.20992458328582753,4.000033129037602,0.8564904784549376,2.5,3.5,1.0,0.0,1.0
mistral-7b,32768,27,9,30165.5,2.122533310984352,2.120027578251324,2.9505805742871885,3.062168281878756,0.12791310585045182,0.020797894656059433,7170.5,0.23762652822185854,6.485016554146075,1.4971998845445402,0.32279771072128793,0.8527530176122124,1.407471226587696,1.0,0.8768130514180104,0.4341515018669311,0.09297054908076971,0.954943463864389,0.42535929532325123,0.0,0.9667589271963211,0.12157802856669925,0.026314070310217208,0.9860450210404115,0.12089227281412915,0.0,0.9882915667422056,0.03308636930013781,0.00706372278614454,0.9963378006219574,0.03303705440776071,0.0,0.9963386944181645,0.008676895969353707,0.0018768430030209461,0.9991100747899804,0.00867169840045836,0.0,0.9987861653208948,0.002230920492486148,0.0004809240600962308,0.9997196641600623,0.0022306527003511335,0.0,0.9996149699676573,0.00014383002071191814,3.103751733378614e-05,0.9999992751330902,0.00014382461408276537,0.0,0.9999487360014079,0.12684950971893325,1.4834909306348072,0.28887452807929836,11.849706519956388,2.268923101661861,2.268923101661861,1.0,0.7551389165174722,1.0,3.670504863577907,0.03794585105975718,0.3603956011548369,0.14548504934597384,9.605434449137082,3.8282607901585144,3.8282607901585144,1.0,0.5517372853259067,2.0,4.175479980389632,0.011060851576098655,0.08480688194275596,0.07708832041257495,8.076247055941234,6.769187604553604,6.677308926782304,1.0,0.3880047742192162,3.0000000000000004,3.238603752918655,0.002563651873695897,0.02175088642790672,0.0388912781317373,9.034020762337157,14.838309080766642,9.034020762337157,1.0,0.2600125986340428,4.000033141666091,1.6340135709066408,2.5,3.5,1.0,0.0,1.0
