model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct,corpus_offset,corpus_spliced,needle_tok,needle_start,needle_end,needle_mass,needle_hit
mistral-7b,32768,6,29,30165.5,2.3805088465878526,2.3748894830623604,3.474308358258427,3.434348307764602,0.1535048961838348,0.47882030461798364,252.5,0.008370346889411222,2.5692879500233503,3.73180126112442,0.6849109929713921,0.7363307525857479,3.4105449240735792,1.0,0.41900398231062014,1.2308095725295782,0.22259592334775302,0.8880262446961871,1.1458183285588954,1.0,0.5981868385734086,0.371832331077544,0.06705007542825879,0.9636831598632223,0.36297140302690356,0.0,0.7791491936371036,0.10114545379293871,0.01837124447342079,0.990605043293263,0.10028873792803453,0.0,0.8994660183494311,0.026390906262647326,0.0047771907281382135,0.9975066793644702,0.02635641434058268,0.0,0.9631233636223624,0.006835044301566743,0.0012376241114539787,0.9994199793459515,0.006831892024580627,0.0,0.9888244483069677,0.0004394358069863916,7.923097923334191e-05,0.9999827353006714,0.0004394179565715536,0.0,0.9990438054168223,0.014068418757795794,1.5563239723855513,0.020291521046993978,104.2950015403049,1.4463646628327287,1.4463646628327287,0.0,0.81753530932962,1.0000331416660906,0.8999618067871952,0.008646331944865263,0.7186362732030567,0.011764597872239681,92.36402885884812,1.2140513834232958,1.2140513834232958,0.0,0.6579555822061305,2.0,0.5755173894663619,0.00817016146041482,0.25503396186231503,0.008458830183381782,34.849089550210664,1.0654859485941186,1.0654859485941186,0.0,0.5123370209680052,3.0,0.8345944630096847,0.007669575529937366,0.13447806572133836,0.008153764269571508,15.90791459564651,1.0153932009823476,1.0153932009823476,0.0,0.37932573733685776,4.0,0.9495605657909251,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.0008004214377974482,0.0
mistral-7b,32768,6,30,30165.5,1.8673221371348396,1.8620526116227343,2.7064597521742293,2.6939763869866136,0.16472389834890605,0.468013451129444,2065.5,0.06844451663090655,2.7788195792073855,2.587494330706683,0.7183952724890696,0.7876160367954677,2.4227414808993917,1.0,0.36279553805196796,0.8481550405190013,0.23418539601666788,0.9208921264639446,0.8178907778767888,0.0,0.5306305691843963,0.2515450606709512,0.0686356642873597,0.9745892776914541,0.24906489296069662,0.0,0.7230331565862136,0.06817282783047876,0.018582050064026127,0.99321872552806,0.06802410066700373,0.0,0.874590438054168,0.01793838650224261,0.004938930224163373,0.9984095113103142,0.017928732673448577,0.0,0.9502213372643065,0.004608408323376537,0.00127498435401821,0.9995714470620107,0.004607784700834679,0.0,0.9836428241402828,0.00029747277916362757,8.134707610722881e-05,1.000023922238571,0.0002974708112716402,0.0,0.998596510527821,0.029462927850549672,1.3643663870159184,0.05164285164152139,47.85277941156676,1.8030699788126996,1.8030699788126996,0.0,0.7927075740507588,1.0,1.9493261890867872,0.013284681094079043,0.6499624856633359,0.02676439697066249,37.734210868304075,2.1975549688379865,2.1975549688379865,1.0,0.6149842792317366,2.0,1.4155669884937938,0.00873906867247953,0.2565157467393307,0.015389059372487014,28.043598180496417,2.116353487850928,2.116353487850928,1.0,0.4599217662268779,3.0000000000000004,1.0393194528293588,0.0066403951161071555,0.12334879692917358,0.010480658076292448,15.471491966408848,1.6311899638293685,1.6311899638293685,0.0,0.32324527929208935,4.000033129037602,0.9765628317370796,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.000345973791617792,0.0
mistral-7b,32768,6,31,30165.5,2.7986731968352228,2.7942844696350773,4.063665963138394,4.037631942143037,0.16068920238960202,0.4419401861263744,340.0,0.01127676173137072,2.7384554354441155,4.478872959618572,0.5651183503700965,0.7664729656195206,4.031893393820015,1.0,0.34252887725242565,1.3988871193636143,0.17706951527900305,0.9157097402009615,1.3522863386037316,1.0,0.5269100789861608,0.41075159117006543,0.05157392487018038,0.9732777106463475,0.4038589056843349,0.0,0.7143422586961781,0.11170277996482879,0.01411117348220255,0.992993253154364,0.11142638438388572,0.0,0.8682057600492836,0.029255989855397818,0.003704399435373187,0.9981906599050627,0.029235413410015135,0.0,0.9517365954544452,0.00759159659203227,0.0009522166384092121,0.9995207913773934,0.0075900385399718965,0.0,0.9848535785791289,0.0004864862471793332,6.0766379350961363e-05,1.0000061032896912,0.0004864737650095525,0.0,0.9987327011506896,0.0169723724443432,1.7124914158378681,0.019862036519032504,120.49115109255453,1.3227796975360062,1.3227796975360062,0.0,0.8262729249405756,1.000033132330528,0.7850906994638196,0.01042794485758638,0.7106957618461454,0.012970167956980333,61.531289860420614,1.0887695977697955,1.0887695977697955,0.0,0.6742340055195682,2.0000331416660906,0.8860277985298739,0.00979894939879521,0.37821710264765435,0.010140593769805405,34.8954675739798,1.0194282382868007,1.0194282382868007,0.0,0.5336944342788522,3.0,0.8325102857276536,0.009985758530602589,0.16660793661659745,0.009811409599095107,14.504689793404857,1.0022169864845756,1.0022169864845756,0.0,0.4035549951272126,4.000033154300112,1.0533974048972292,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,6.69389471512243e-05,0.0
mistral-7b,32768,7,0,30165.5,2.674365155836199,2.6697067033528104,3.886108373772627,3.858293347851124,0.1501620298928223,0.4903293299419878,202.0,0.006699834169891102,2.354250077865947,3.3776761832255007,0.4676631143562064,0.7975129516269921,3.1584192999769405,1.0,0.3603995511649908,0.9991211034778766,0.13862187690108146,0.9377076457740194,0.9755014973814669,0.0,0.5522553959208818,0.28789463430294976,0.03972961561223194,0.9821598481493621,0.2848918113619893,0.0,0.7330505379419594,0.07825305771324706,0.010828583435585931,0.9950565476537462,0.0781332047182424,0.0,0.8829992739433674,0.02082295510690856,0.0028705708966220126,0.9987111312835508,0.020815570549426864,0.0,0.9600842665727924,0.0053677795287508205,0.0007438413539918564,0.999692222205552,0.005367428254629379,0.0,0.987563969989659,0.000344241331001697,4.737158900101062e-05,0.9999871274048053,0.00034422839157990004,0.0,0.9988966139358868,0.00990755939863557,0.8895434597313243,0.015213260470112355,99.19285936279262,1.3729373254727033,1.3729373254727033,0.0,0.816705629106268,1.0,1.0014274966311203,0.006762683342049134,0.6942769665985182,0.00812468416764342,78.95918829852336,1.099657221166133,1.099657221166133,0.0,0.6588600011536923,2.0000331290376017,0.6894486028767639,0.0066163404876602785,0.18025946737245696,0.006788185704756287,31.365082762378414,1.0233543059886152,1.0233543059886152,0.0,0.5143833932816912,3.000016564518801,0.9176165361153709,0.006707260095960206,0.14363710465596302,0.006611013335170567,19.82367552326531,0.999596625810379,0.999596625810379,0.0,0.3815476613045982,4.0,0.7679734827286888,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,5.6613349480439225e-05,0.0
mistral-7b,32768,7,1,30165.5,2.4875711692093105,2.483537895989477,3.621080766633297,3.588806589676632,0.15269505124402888,0.5588345440467364,504.0,0.016706567380272583,2.3193214612636615,2.979830723704858,0.45076042964090524,0.856617672597526,2.845296736654959,1.0,0.3903729290884688,0.8778699782185087,0.1312144112172265,0.9550642484403431,0.8656962624798068,0.0,0.5468132714351719,0.2504740679715227,0.037426921732835045,0.9866893699431556,0.24906124583784842,0.0,0.7467488064068997,0.06945877057929647,0.01028996038769223,0.9962548996178413,0.06934417435612485,0.0,0.8934505291412729,0.01839070090712705,0.0027268965035020455,0.9988860142595923,0.01838113284492047,0.0,0.9603898704098918,0.004708652572621465,0.0007036937899863071,0.9997369543237362,0.004708184750424546,0.0,0.9880722096323511,0.0003013445112531264,4.49057032294227e-05,0.9999855665435597,0.0003013397668681831,0.0,0.9988919935754987,0.01787722917277592,1.8366185271007915,0.030006545043969282,88.36515383367549,1.8029611837920578,1.8029611837920578,0.0,0.8105461982095956,1.0,1.1134384228450305,0.008399609181989795,0.6517135624616175,0.014698714615589541,80.27977639968063,1.7525568506679976,1.7525568506679976,0.0,0.6483065521752621,2.000033128488853,0.6737653368871116,0.004857018296515685,0.1824619095673553,0.008581898056336766,32.91490571548077,1.3216449118509828,1.3216449118509828,0.0,0.5007622632688613,3.0,0.8848062801458256,0.004427536935920979,0.10177163543857536,0.0058911959392901996,17.883278907224593,1.1083970288370977,1.1083970288370977,0.0,0.366811407224224,4.000016564518801,0.8424923319334577,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,8.78172992736498e-05,0.0
mistral-7b,32768,7,2,30165.5,1.9393680674521985,1.9348393745097408,2.804261462168336,2.7979166933716995,0.15088944370360544,0.4726431252797312,2139.0,0.0708985453781227,2.906555799780194,2.3133406094978026,0.5943145113147736,0.8483778309700454,2.2214869703556084,1.0,0.3878689137752744,0.6594734521109942,0.16901110721248863,0.9490071207931567,0.6505784948201532,0.0,0.6109781962993113,0.18792956662526594,0.04777417952926874,0.9849523667101678,0.1865370498472242,0.0,0.7752372885085035,0.05199248916551348,0.013098419155540055,0.9963147809837873,0.051914532727546744,0.0,0.9002560999757979,0.013768431777587157,0.0034506958015438852,0.9989252059034587,0.013763867905708474,0.0,0.9644032034498689,0.0035273987874174448,0.0008894766564245952,0.9997001010648512,0.0035270885016299267,0.0,0.9889073947767923,0.00022675859177048423,5.713423684441223e-05,1.000007281204849,0.00022675660564770272,0.0,0.9990684473388922,0.023933147120991843,0.864467214921866,0.04517193279595019,38.086929431591685,1.8854819688219469,1.8854819688219469,0.0,0.7833418660381011,1.0,2.650835605013242,0.009050781710296192,0.4522998239496178,0.02243481453274744,46.40271228453228,2.2404382809552885,2.2404382809552885,1.0,0.6023660860840867,2.000033132330528,1.165640433941202,0.00592559165238184,0.1535263891494935,0.012380896336460423,29.081228022676868,2.022176210032887,2.022176210032887,1.0,0.4445548684715682,3.0000000000000004,1.00054071114467,0.0050768576789194785,0.08992988959370135,0.007428400457087116,17.58182065209815,1.5843594392327134,1.5843594392327134,0.0,0.30849014788503104,4.000033141666091,0.8610896618347619,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.000169031583316955,0.0
mistral-7b,32768,7,3,30165.5,2.448088656114714,2.443771830286078,3.5452071491303165,3.531845363833225,0.15222685606277808,0.46362198894271234,476.0,0.015779423137926685,2.9059832955534874,3.0845529292107,0.5008489892832557,0.8593444607630143,2.965596102114981,1.0,0.444500671052342,0.8898321010083564,0.14421068766669035,0.9556297559438252,0.8804611547732735,0.0,0.6694316956722624,0.2520019944115738,0.041091534909623126,0.9861433767493047,0.25101230177367173,0.0,0.8350579745220126,0.069854534415769,0.011321114762118377,0.9961956819543141,0.06978296112892096,0.0,0.9303713889683394,0.018433062965039885,0.002987013580887588,0.9989910405335491,0.01842944564639768,0.0,0.9773250313524453,0.004721296075679474,0.0007682726591379078,0.9997563961048028,0.004720985306661618,0.0,0.9932709951376205,0.00030147323630201384,4.894877705069454e-05,1.000002936733507,0.00030147046292238887,0.0,0.9994035334756108,0.011171072360657494,1.1134305385237755,0.01639682235392368,94.97036988569197,1.6276570106814194,1.6276570106814194,0.0,0.8116329894061804,1.0000331499038653,1.0616491522142528,0.007675984681348157,0.5348783845630529,0.00965660334835151,64.1931164107175,1.2629716978674375,1.2629716978674375,0.0,0.6450212847645382,2.0,0.8322236425945075,0.006776718440008571,0.23025431137279587,0.007641772591735181,29.37112718366484,1.0677388372441134,1.0677388372441134,0.0,0.4991468795343258,3.0,0.9832965102450879,0.006679719340942955,0.0840875121081724,0.006766705221722533,14.912738741466725,1.0201173087707172,1.0201173087707172,0.0,0.36604973252657175,4.0,1.018824432085495,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.00012816309535660584,0.0
mistral-7b,32768,7,4,30165.5,2.01414547091545,2.0097349906587696,2.9129844901342583,2.9057976825186853,0.2057269247645523,0.2648854113233579,3244.0,0.10756508668907262,4.558941890034481,2.0253341202123,0.5035209146617979,0.800825282701227,1.8771573834735558,1.0,0.4963906184682404,0.5862140320158713,0.14735908397104913,0.942959875635868,0.578884043252562,0.0,0.7175437284108159,0.16878323133110829,0.042327109611543456,0.9834529132564507,0.16779641054081892,0.0,0.8720653010934851,0.04601374872255941,0.01139585489496039,0.9954559127342305,0.045932220519079366,0.0,0.9527706761127366,0.012006640907682914,0.003022210795639901,0.9988298364659521,0.012003904585279758,0.0,0.9845349937295107,0.0031193148984596216,0.0007747274482973014,0.9996504814894032,0.003119036631534273,0.0,0.9952471892807637,0.00019862849239235043,4.951679158972617e-05,0.9999752530582326,0.00019862418897887235,0.0,0.9995714065697123,0.022190957393059117,0.5213776757215782,0.04095146938988384,26.197241778361892,1.87934249953285,1.87934249953285,0.0,0.7872431725575422,1.0000331328794219,3.8523817132970057,0.008299142980445,0.28222561808288693,0.019751285500602025,31.63157547771562,2.3773851068733327,2.3773851068733327,1.0,0.6018329626471233,2.0000331416660906,1.7090175793697178,0.0051108093962593075,0.16113360809901495,0.01035002871764663,26.897552987372503,1.9998477491318534,1.9998477491318534,0.5,0.4420753104478049,3.000033149903865,1.0837319986415415,0.004468956393132039,0.07077089519826792,0.006664617429609866,17.8924990133588,1.4608954625803263,1.4608954625803263,0.0,0.30436281181744473,4.0,0.8469419238293823,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.0029883808353422733,0.0
mistral-7b,32768,7,5,30165.5,2.654313736567201,2.6498188064133807,3.895318321205049,3.8293652647089544,0.17954940054642382,0.295447218945532,567.5,0.018822872381709262,3.488990937885206,3.038535518558204,0.42077720963874976,0.7884900288639779,2.6658117070239746,1.0,0.4798638093771313,0.8758073611406709,0.12122957296174888,0.9352217609770163,0.8485656206633555,0.0,0.6876783789135551,0.2516456193955464,0.03483893897513195,0.9809968019177167,0.2492674980935567,0.0,0.8451464214208706,0.06872162497530238,0.009434991146794695,0.9945282748136479,0.06851570837993391,0.0,0.9430265560713733,0.01816340847071205,0.0024880258507666885,0.9985406992127075,0.01814973479131246,0.0,0.9813119623330617,0.004681464898227708,0.0006417767257968872,0.9996161276518805,0.004680184468852269,0.0,0.994590438054168,0.00029513566007205515,4.082128193800901e-05,0.999981277469222,0.0002951314559221287,0.0,0.9995245429143471,0.007212109425690035,0.5366104131704614,0.011203162893208909,93.15547404730557,1.4373528121226338,1.4373528121226338,0.0,0.8117013499297592,1.0,1.078387687263478,0.0049708685278094175,0.30504650834003605,0.006088363445183931,65.87293821131462,1.0755073357054137,1.0755073357054137,0.0,0.6482457920740302,2.000033131232959,0.8329956992388752,0.0048136037534671355,0.19957173120543936,0.004965851386662875,38.565248139746295,1.0120629938619699,1.0120629938619699,0.0,0.5005388059188278,3.0,0.7532421989215573,0.004881812362342768,0.08941513411720095,0.004792542427695843,17.952850859231962,1.0015078618929096,1.0015078618929096,0.0,0.3694900783860021,4.0,0.8436121238135112,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.003966563817522174,0.0
mistral-7b,32768,7,6,30165.5,2.3746348574792577,2.3709148716140316,3.5078925993821297,3.425873932807396,0.20652141954124686,0.3935379974488784,1102.5,0.036545949307011966,3.6444335060821187,2.6760005754585805,0.412982492079224,0.7954481721609672,2.381754055489625,1.0,0.48237596532529525,0.7720687016761585,0.11905410070015737,0.9430616257745963,0.7523507027031897,0.0,0.7364773052298078,0.22053409899836066,0.034111365279250114,0.9841411592153744,0.21923172724088374,0.0,0.8803207850212315,0.05990801299270537,0.009248479700171992,0.9951471772823356,0.05973690292932339,0.0,0.9536956282590041,0.015840906394545436,0.002439706284150897,0.9986143581332072,0.015833245284384175,0.0,0.9851418010604824,0.0040646496899854785,0.0006225367553672863,0.9996309979058036,0.0040637939845039476,0.0,0.9950612747794325,0.0002612049765081528,4.03548722923773e-05,0.999993357161143,0.00026119752698610277,0.0,0.999558865591516,0.008299579218538966,0.5991852511261552,0.012258683138849865,68.39857402190151,1.6288722257593704,1.6288722257593704,0.0,0.8048828222355016,1.0000331306840649,1.502506452070444,0.00566587908233044,0.34586242638243747,0.006891259736250616,54.90944759032561,1.3309733249709552,1.3309733249709552,0.0,0.6362219876193316,2.0,0.9947499055515794,0.005348927938328597,0.16281693403732067,0.005606793850474371,31.1542027436072,1.0806869945150552,1.0806869945150552,0.0,0.4851204802256629,3.0000165639700525,0.929746315353094,0.005170498270894069,0.06152072570979801,0.005717034594679983,11.872217802136849,1.0059015517641852,1.0059015517641852,0.0,0.3522521919312907,4.000016566714158,1.2711037799051237,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.0033242716800063812,0.0
mistral-7b,32768,7,7,30165.5,2.3316097092110164,2.328473240889674,3.440380146150069,3.3638017647672918,0.2024080794242944,0.2947760558167034,2319.5,0.07684280554475144,4.580832191136654,2.625364193807956,0.4353384895368659,0.7917512487407923,2.331931321374374,1.0,0.4666354975688103,0.7521553614108537,0.12588629002682075,0.9402870666384943,0.7283613750778429,0.0,0.691653208950298,0.21596582235787115,0.03597574573130362,0.9821352310688279,0.21423834568674982,0.0,0.8501654529053264,0.058934603114552016,0.009747892075633584,0.9952072609662452,0.058800503483822375,0.0,0.9425955424523111,0.015513430435899027,0.0025813843587007396,0.9986836036299085,0.015503560938719359,0.0,0.9812593782315018,0.0040012792496431585,0.0006576241517202385,0.9996248719116341,0.004000867068310614,0.0,0.9939741699852587,0.00025374832498857006,4.2214171406732286e-05,0.9999788415861249,0.00025373814273977355,0.0,0.999486039911113,0.014254445652210838,0.6598312529264126,0.024321872804640078,39.39564216294929,1.8177204662688253,1.8177204662688253,0.0,0.8001623528135047,1.0,2.554446101808521,0.007052512529104242,0.37116221678584843,0.01041953689716231,48.37880691538054,1.99638590066219,1.99638590066219,0.5,0.62770069719181,2.0,1.1315457757478335,0.005354851760683317,0.1950668786228763,0.007107937630732013,35.90259741783336,1.3521582715117393,1.3521582715117393,0.0,0.47708899343979855,3.0000000000000004,0.8100603987490143,0.0043330338091497125,0.07513677553861851,0.005973161419686499,16.085900403771426,1.0961449662535925,1.0961449662535925,0.0,0.344261480352528,4.000033152101989,0.9379796623007493,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.004735926348746852,0.0
mistral-7b,32768,7,8,30165.5,2.3584485097553136,2.3541179226794133,3.4934302011091454,3.402521969215957,0.21136028277263927,0.42584952819969457,912.5,0.03026284140998279,2.9949927149071467,3.1818477034144412,0.5295031366504952,0.7551259687699818,2.7875378038772674,1.0,0.40607005346417013,0.9702152013847627,0.16217752872876073,0.9211721493608369,0.9322065606857768,0.0,0.595702844821896,0.2833676098026744,0.0475435699501251,0.9749227532078547,0.2792382367777258,0.0,0.7825616598094649,0.07818427296973213,0.013048196069036825,0.9920156090941551,0.07776598139149019,0.0,0.9066192162988711,0.02024907654462523,0.0034152010641762677,0.9978686012657679,0.020214903475909554,0.0,0.9681762777496643,0.005130075949352617,0.0008669814301119595,0.99946448940164,0.005127745353141717,0.0,0.9905328815647618,0.00033000447837953396,5.520538642505929e-05,0.9999577538922048,0.0003299995827041281,0.0,0.999170315284592,0.014404527243563264,0.8018423340656018,0.02109897867029374,68.55249100558115,1.534959472054055,1.534959472054055,0.0,0.8114335974949921,1.0,1.4301616057074407,0.008558152661391948,0.5127164256532124,0.011870359330521394,61.79076610704492,1.3320632017933676,1.3320632017933676,0.0,0.6482125640544169,2.0000165639700525,0.8646396225217967,0.0074591464733434224,0.19752601716126525,0.00847614426748383,27.48882199117778,1.1469097490931024,1.1469097490931024,0.0,0.5022032226010353,3.0,1.0705597154600643,0.006576365118816625,0.1084470470410056,0.007804681246823795,14.01642283280302,1.058743748323713,1.058743748323713,0.0,0.372157446552407,4.000033127940104,1.10246370499345,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,5.478582637865502e-05,0.0
mistral-7b,32768,7,9,30165.5,2.27021606892779,2.2659294865755353,3.3598151275231354,3.2752294643885604,0.21403943785163448,0.4672224610329605,1633.5,0.0541648725586855,3.374839952952673,2.906370577688139,0.5418733878850115,0.7324417889254675,2.5387827675883763,1.0,0.3602307980022441,0.8953405334310958,0.16874234554428358,0.9061093183957902,0.8556544331165595,0.0,0.5944564476029129,0.2664372496898876,0.050029757315977044,0.9682408427797677,0.2621646292935351,0.0,0.787214362720292,0.07463989158500067,0.014172314621714165,0.9900006831603463,0.0740867251877701,0.0,0.9058671976414159,0.019210906495794898,0.0036812105260898747,0.9972616853332217,0.019182319067403798,0.0,0.9695421442872543,0.004882361323730816,0.0009189608439873827,0.999258485617354,0.004880585873924738,0.0,0.9897113374843236,0.00030965309562259725,5.890661953742971e-05,0.9999461524666342,0.00030963410797107336,0.0,0.9991168511143866,0.022604757532767042,0.9656064481031714,0.03795400253538863,50.90343233202204,1.6733480168045944,1.6733480168045944,0.0,0.8080327213283474,1.0000331306840649,1.9106759644031928,0.011357997674092717,0.4863660286198678,0.019982276214730803,44.82447649015533,1.5909648651913195,1.5909648651913195,0.0,0.6402036326929886,2.0,1.19290273583213,0.00897841365070776,0.23863946835609157,0.012376125026108763,28.92946344434283,1.1936318594529465,1.1936318594529465,0.0,0.49180107221562963,3.0,1.0067269618827468,0.007535532555287813,0.13206977126228084,0.00974146513590641,15.543809334971286,1.076386441605497,1.076386441605497,0.0,0.35908047879489036,4.0,0.9898163999828878,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.00013899735309232054,0.0
mistral-7b,32768,7,10,30165.5,2.287164865569749,2.2834072720085725,3.375025167606829,3.2996814092529485,0.21149576854664112,0.3684579916787323,1527.0,0.050607315589010285,3.523319282116912,2.9884160119840533,0.528806860704646,0.7402355289226252,2.6054602974611436,1.0,0.43815911641107996,0.9161734705016372,0.16225357103809568,0.9162059092892372,0.883214407669509,0.0,0.6263254933884842,0.26548053958092593,0.04777286339914513,0.9735181755742177,0.2619603901377929,0.0,0.7933697828430616,0.07350215217577445,0.013168858741748123,0.9918970638565133,0.07316462134421858,0.0,0.9082152207872212,0.019118453569138216,0.003400144993602257,0.9980710693294987,0.019086485115309762,0.0,0.9707245165122877,0.004925679113692025,0.0008679488940223202,0.9993577448688413,0.0049227950641627695,0.0,0.9902483993751511,0.0003093779223418768,5.53721236218821e-05,0.9999476230262782,0.00030935060615997493,0.0,0.9991623946667838,0.01454994354665028,0.9148913564163772,0.022762837316177932,62.211590171249014,1.6885671522373236,1.6885671522373236,0.0,0.8075095042262477,1.0000331306842103,1.5823171792560895,0.00893677003076205,0.5184196935753096,0.012848327429577278,55.330315422260284,1.5900447128298438,1.5900447128298438,0.0,0.6409959288779209,2.0000331290376017,0.9683448337095093,0.00711438773149347,0.20164320767363214,0.009506274220779307,27.92703943005105,1.239167230119517,1.239167230119517,0.0,0.49320381029975974,3.0000331416660906,1.0544962320988498,0.006492530592619104,0.09730418616073647,0.007714861317944958,16.452769654428288,1.0867396886047398,1.0867396886047398,0.0,0.3608607779471208,4.0,0.9328590732502187,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.00019755626555340163,0.0
mistral-7b,32768,7,11,30165.5,2.34211727735467,2.3376496604378314,3.4661644097498763,3.3789609812199433,0.21226800306495724,0.4055110834652457,1399.0,0.04636212425047204,3.439482829718002,2.969275297601611,0.5105518143198486,0.7433032285068932,2.5532429730413737,1.0,0.38805724846538026,0.924241716519394,0.15928972389159643,0.9173566821087829,0.872510648466784,0.0,0.6141836263228531,0.27556351230441284,0.04683107328555418,0.9748620127123948,0.27024108708603767,0.0,0.7990022221733293,0.07669320289387585,0.01287377191034825,0.9918536940254015,0.0761282707864766,0.0,0.9158436558051526,0.01994363089708106,0.0033646098568799105,0.997851421601593,0.019907255510899585,0.0,0.9710481617566168,0.005060576695305127,0.0008598795521951239,0.9994115924561119,0.005058436532954099,0.0,0.9910813843479789,0.00032249970735582795,5.393320268077338e-05,0.9999442152645583,0.00032247655224929895,0.0,0.9992079382191809,0.016641659965656183,0.8441808954095267,0.02669620703091896,48.62240485649299,1.6724709673954898,1.6724709673954898,0.0,0.8111987615876455,1.0000331499038653,1.993713112229429,0.009498363556433955,0.4643299478581575,0.013828372911455056,51.806098769953906,1.474302639971935,1.474302639971935,0.0,0.6469251860215084,2.0,1.0463874255413232,0.0075979214447159,0.21326895508836433,0.009828150287768865,30.564896245018204,1.2089788592793378,1.2089788592793378,0.0,0.5010687837208777,3.000033128488853,0.9607678381660163,0.00661311712372333,0.11393438164449723,0.008190678068709364,18.004230785814432,1.0868278586930815,1.0868278586930815,0.0,0.3692313348659534,4.0000331284888535,0.8600141515530706,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.00011969689481093691,0.0
mistral-7b,32768,7,12,30165.5,1.9566728323846228,1.9529819813962264,2.821466460360803,2.8228821919234575,0.21872238883976997,0.23839171832386447,6323.0,0.20972155972428494,4.931993157333637,2.3823283159506765,0.5903085354010128,0.8333164729958087,2.3082477570051427,1.0,0.33323821258058123,0.7786484141838206,0.19685375987943107,0.9507856081503718,0.7711580273206818,0.0,0.5270955534531692,0.2438989158505035,0.06141027327226491,0.9858287818970045,0.24294300481571557,0.0,0.7236775868517743,0.06892745720991192,0.01728422805608977,0.9968417186806328,0.06889572567326926,0.0,0.8693058458559766,0.01796580931918435,0.004524131070235773,0.9988187230358316,0.017954032690629028,0.0,0.9537251105586234,0.004582229860731855,0.0011496766354879072,0.9997947943192893,0.004582050059309048,0.0,0.9851283800136408,0.0002889246226010143,7.314984291995134e-05,1.0000153801369909,0.0002889244465719861,0.0,0.9987514026094033,0.04751218934284346,0.795705960305615,0.08547830144471752,18.993732938353794,2.0047899800713456,2.0047899800713456,0.5,0.7960638674820546,1.0000331290376017,4.6790715753011485,0.017086259455529253,0.4449640702827515,0.04347988900767297,26.885576204248807,2.473749055731065,2.473749055731065,1.0,0.6212589406517888,2.000016564518801,1.9562913033730225,0.00844986668274079,0.19707730476216875,0.022601895971056715,19.43348636283483,2.4468529885056465,2.4468529885056465,1.0,0.4665705458562999,3.0000000000000004,1.5083725657701135,0.006130388251315743,0.0957428572559948,0.014090913555673558,11.266022797116245,1.7484887361132344,1.7484887361132344,0.0,0.3320574967483497,4.0000331284888535,1.3718992552716474,2.5,3.5,0.0,0.0,1.0,607515.5,0.0,-1.0,-1.0,-1.0,0.0010562408505832383,0.0
