model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct
llama33-70b,131072,56,26,120604.5,1.4338461725282499,1.4334465001398609,2.3023697542316044,2.068602762504127,0.3567702022750542,0.001347569783883135,71420.5,0.5921533050105281,10.696727060231058,0.7743088849587549,0.37784252750291003,0.7669641053343006,0.6604778782655483,0.0,0.2620168102660814,0.23586012293621217,0.11481688810986018,0.9242704351513595,0.22397845300228125,0.0,0.46704244137774187,0.06705428346047465,0.03260635902146284,0.977437455399282,0.06596858125514471,0.0,0.6823974817629601,0.018229591950714656,0.00877048317658309,0.9940165646819302,0.018163788837297933,0.0,0.8587947902498305,0.004777111493188397,0.002297498359708429,0.9986047865914243,0.004773376382725317,0.0,0.950615987774706,0.001227682070559402,0.0005888200070223976,0.9996265053188125,0.0012272771998080901,0.0,0.9846095713390748,7.849155779518637e-05,3.7702978229451455e-05,0.9999846972805415,7.849146904950611e-05,0.0,0.9988653849222571,0.196723437732753,0.15872881367661645,0.4050071307691292,0.8085976234527399,2.0618817490787156,0.8085976234527399,0.0,0.7273786327266697,1.0000082912895927,9.614180251144294,0.07032737680229975,0.05678222563332286,0.2366798170382453,0.8045782635557611,3.3864971566547686,0.8045782635557611,0.0,0.5108253974769008,2.0,11.895172209045095,0.015342438404237657,0.01958222973121048,0.14673430162180617,1.2931840752152444,9.53320692299127,1.2931840752152444,0.0,0.309356475130642,3.0000082907396584,7.307314939359852,0.004093813741321203,0.007013369847909126,0.08883125995148264,1.702949762032795,22.918776369223515,1.702949762032795,0.0,0.15571465206928709,4.000004145387013,4.686931881613155,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,27,120604.5,2.44296661605594,2.442521895011002,3.7153242069405588,3.524455822041197,0.2820356627250432,0.0021844209028578014,16821.0,0.1394631548253649,9.22992374437676,1.186214709661431,0.19735922616511004,0.7629579713033382,0.8448716610415745,1.0,0.26381218211063484,0.3183679530289266,0.0531768834516409,0.9223878867417736,0.28393584073702616,0.0,0.4697581962231152,0.0871523320588041,0.014550346142222717,0.9771209518087781,0.08392801972856845,0.0,0.7059400047071671,0.023516155363580385,0.0039581683281523575,0.9937718485922444,0.023283477498919174,0.0,0.8826806219933638,0.006212873672493076,0.001045180386669718,0.9984201356520201,0.006197138072921854,0.0,0.9584366275396268,0.0015800813329668356,0.00026659343365196864,0.9996235423013053,0.0015790055584783034,0.0,0.9875006428698689,9.978112021730785e-05,1.6777726943625737e-05,0.9999726206715959,9.977449479446325e-05,0.0,0.9990991868805734,0.0268959919194958,0.1538620053959903,0.06111604569692761,5.542304556561053,2.2956797248018175,2.2956797248018175,1.0,0.7949072814531315,1.0,9.287656180054482,0.008814340688490737,0.04202897282671554,0.018671803007525203,4.601272693345699,2.130507809787569,2.130507809787569,1.0,0.6337898037313645,2.0,11.537447296182437,0.003707497649263534,0.014006402588635388,0.008840664829367375,3.6198471711934976,2.3673356562811247,2.3673356562811247,1.0,0.4489111458109041,3.0000082912895927,8.066943756313918,0.0010808783218627634,0.004533816622143241,0.004932525984554343,3.8729664281503924,4.556033904480207,3.8729664281503924,1.0,0.25835817977982756,4.0,3.9646379099551337,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,28,120604.5,1.6880957158148229,1.6875308537247506,2.5282487485643235,2.4354073177519497,0.2771768350771843,0.0021575787290865098,32822.0,0.27212542605249457,9.129087736066314,1.0708392510970626,0.37407774967409446,0.7954839036820903,0.9509759239446094,1.0,0.38133098363260165,0.2944857232646909,0.1029927564551742,0.9474249147569775,0.28667757028629026,0.0,0.556686222855201,0.08236794261561708,0.028806358619928217,0.9843573634294247,0.08165461216286324,0.0,0.7961503992504211,0.022260580801164165,0.0078045121908627835,0.995589003500644,0.022202797935068096,0.0,0.9228276704181221,0.005848706079396265,0.002054576319241415,0.9988835396651912,0.005844844125369328,0.0,0.9760837118419425,0.0014994459738397886,0.0005270327914734447,0.9997015450886781,0.0014992945413590784,0.0,0.9932649540425222,9.605528321382154e-05,3.36974376884628e-05,0.9999844829490917,9.605345097205573e-05,0.0,0.9995122085715307,0.05701493726515679,0.17000074781718716,0.11065735472506343,2.921281441330776,1.9259068378019635,1.9259068378019635,0.0,0.7677659241777253,1.0000041453526451,16.25246100286735,0.020008495355296477,0.05822214480424361,0.060175830500278416,2.8186780466114243,3.0127561779798153,2.792615569464176,1.0,0.5339977787245971,2.0000082907396584,15.044148964218094,0.005563642144166653,0.020175348476685253,0.0366828561951521,3.573430365253585,6.7334393467273,3.573430365253585,1.0,0.3237557410925839,3.0000082910489834,7.547896187864673,0.0005566696501024145,0.007249265014656376,0.022567248272798143,12.22309185272812,42.14713241965263,12.22309185272812,1.0,0.15874997726719758,4.000004145387013,1.214665666188165,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,29,120604.5,1.828903839448932,1.8283768510621763,2.7922309925072506,2.638550499435759,0.2861343727094806,0.0023364525765945596,40478.5,0.3356092218365288,9.307431906334703,1.0392069544952163,0.30780648142145517,0.7490775206534324,0.8300764656923207,1.0,0.32156588371127076,0.30115952119283873,0.08878317635343297,0.9182558202112152,0.2781560382199353,0.0,0.5398607020180806,0.0839902933553015,0.02472055863622517,0.9742330507072108,0.08166800992682868,0.0,0.8119992056548535,0.02252886112748413,0.0066567595972156016,0.9924673437231817,0.02232322054021381,0.0,0.9439013048906313,0.005867709767857741,0.0017259333434347496,0.9980191780203536,0.005855756839686617,0.0,0.9837125310602692,0.0014972452808444134,0.0004419773941964453,0.9995094078008335,0.0014963981047826803,0.0,0.9955415215089165,9.598003548632094e-05,2.837200066350942e-05,0.999978011213658,9.597655779195662e-05,0.0,0.9996848274347425,0.0766752049352812,0.36145444434080665,0.16075003239026633,4.670944255657462,2.108604987999716,2.108604987999716,1.0,0.7504167054311153,1.0,8.130499992385925,0.026656045524199833,0.14453815371464002,0.08177846066606266,5.481655717781866,3.061509218859907,3.061509218859907,1.0,0.5401920433174867,2.000004145352645,7.300327184083912,0.009459278592148752,0.05390802954642583,0.04671145730731939,5.853764205859578,5.0085277633389245,4.981567560019944,1.0,0.36442792694471965,3.0,4.6219016602927905,0.002412298997897494,0.014750694627912361,0.025860362763062736,5.926285892700745,10.655297247039421,5.926285892700745,1.0,0.21861254014988504,4.0,2.5027214269795377,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,30,120604.5,1.937070681999473,1.9367015161052428,2.997936616527997,2.794602266772042,0.3175950942801634,0.0012682511464695411,41484.0,0.34395158155961325,9.940943097598767,1.0729456686559287,0.28796448099295585,0.7812141464309899,0.8955276799953678,1.0,0.3630239023898664,0.3045077204554282,0.0814315069706687,0.9306829747259933,0.28649212674203106,0.0,0.6440285696872066,0.08740244050289088,0.023359269534245438,0.9779035526027243,0.08555647583511089,0.0,0.8242674774795415,0.023884478310319108,0.006368229201864495,0.9934624906596358,0.023725172952572697,0.0,0.9279031868144816,0.006237190744372169,0.0016720571355209322,0.9982327797780384,0.00622447220631951,0.0,0.974009447164209,0.001597139057503838,0.0004254991701887218,0.9995977127291231,0.0015964584089959116,0.0,0.9923019790283635,0.00010217747223491901,2.7145570537005564e-05,0.9999799014188994,0.00010217684741492886,0.0,0.9994255726716659,0.08442917042191475,0.24288355126781455,0.19523155209050833,2.8492129583707806,2.3204260575388855,2.3204260575388855,1.0,0.7685568989974807,1.0000082912895927,6.777534708003579,0.040565563094170226,0.043137147424601945,0.08064670283463742,1.0845453130409148,2.001796934837728,1.0845453130409148,0.0,0.5999568920168936,2.0,26.962481480046556,0.015895511856253527,0.023896169457208846,0.04765754123713711,1.4548496859042863,3.0067472606680914,1.4548496859042863,0.0,0.4066462858032989,3.0,15.63720883579095,0.0036340394797257664,0.011734602995066337,0.028896118268534138,3.32818578128812,8.108658573075626,3.32818578128812,1.0,0.22068082861907576,4.0,4.338264675436379,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,31,120604.5,2.077157636038476,2.0768107547045336,3.1952947385816852,2.996705020657351,0.32577049985736206,0.0013228578803709378,34248.5,0.2839736310828261,9.80182277625595,1.2073355064458622,0.27940565365542414,0.762989548937286,0.965757317008171,1.0,0.22610439741461896,0.3630977263194275,0.0842006105677569,0.9239257831533034,0.33753657831271794,0.0,0.4074098803106353,0.10298732348769238,0.02392653439485922,0.9778149653892363,0.1008796029406511,0.0,0.6326555624932196,0.027893680453071914,0.006479721814784772,0.9947638532358809,0.02777446491983151,0.0,0.8401089876294819,0.007252704937829486,0.0016827426816337036,0.9987781806991016,0.007246742303092671,0.0,0.9474545200888134,0.001865410010821118,0.000430893556387902,0.9997272062824705,0.0018648881902565621,0.0,0.9837287312613568,0.00011913583480400731,2.758527472031124e-05,0.9999863784291894,0.00011913244545929397,0.0,0.9988130112311995,0.06942782957741024,0.2911007051360066,0.14078112477968086,4.200342799123677,2.0377950423695133,2.0377950423695133,1.0,0.7839883763530355,1.0000082907396584,5.786603048551685,0.023895052893055532,0.14468509182128375,0.06217207226791739,5.998776665943261,2.5539091292683027,2.5539091292683027,1.0,0.6040091267389931,2.000004145387013,5.749967654064496,0.010116369854577008,0.05360216342297939,0.03192870737948093,5.38904169898429,3.0907047626069835,3.0907047626069835,1.0,0.4418914881264925,3.000008290877135,4.874370737953559,0.0035186772610678943,0.017481279844512438,0.017128181409957907,5.06091801270942,5.034462631764166,4.773299285651996,1.0,0.27946613903575934,4.0,2.9446927019926674,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,32,120604.5,1.8209232744226658,1.8203121165398817,2.61590153244783,2.6270369778488734,0.1751214220399362,0.009013413746897792,55273.0,0.4582483544776107,10.194475089434322,1.114547316539634,0.33815062338347135,0.841497068436488,1.037224706994234,1.0,0.27925920251434766,0.34118397593957556,0.1029928927065569,0.9504837195245691,0.33400824157111847,0.0,0.511898881975891,0.09849446228330208,0.02947485539153542,0.9859143820613525,0.09798206327872899,0.0,0.7404071002522339,0.02690551746624327,0.008140210396090124,0.9958503993470802,0.026865109337098174,0.0,0.8882647908160637,0.0071285256987035864,0.002127973084612783,0.9989311164474817,0.007125137707238362,0.0,0.9613802778247975,0.0018299973328368738,0.0005501242143927662,0.9997031846081814,0.0018296154310298031,0.0,0.9889650080976711,0.00011672613086370581,3.5397744877880954e-05,0.9999871540024498,0.00011672405958179763,0.0,0.9991338478971649,0.041414589405849925,0.08041589513759614,0.08390184632906184,1.9365451304933228,2.0467839660965286,1.9365451304933228,0.0,0.7401006710854754,1.0000041453870132,9.647591937016976,0.016618993279218428,0.032026642406789076,0.046132638166778775,1.9684849904164377,2.7513151146425265,1.9684849904164377,0.0,0.5419423826872738,2.0000082907052903,10.927312937004228,0.006788523891965041,0.013016430729548289,0.026994688439975496,1.9131031638106206,4.012086082219646,1.9131031638106206,0.0,0.37861249431891575,3.0,10.832825123512826,0.002457788440465719,0.005575520343721692,0.015482580283876635,2.2936824628212658,6.524883252368838,2.2936824628212658,1.0,0.24625382721155553,4.0,6.007529417682157,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,33,120604.5,2.0111864843615708,2.0095745164600647,2.9007742323709023,2.9015287672913477,0.09399571429817519,0.6622125024695048,6424.0,0.05326585605545221,2.2900650178640403,1.28094266855657,0.3204345305528764,0.8220005078368156,1.1513460848730388,1.0,0.3193550965619648,0.38776423915382535,0.09661974424365938,0.9470859242955593,0.3750440859575007,0.0,0.5332097449682424,0.11109276996468624,0.0277261730876811,0.9850083411553041,0.1102745020635992,0.0,0.753035176146002,0.030396222151457424,0.0075344311079044695,0.995749969947813,0.030324183368560863,0.0,0.8946723941526175,0.007992774029405677,0.0019789928768186808,0.9989159475813282,0.007987540016940443,0.0,0.9652326739109014,0.0020511287070920582,0.0005094510058180457,0.9997038256920568,0.0020505163896013547,0.0,0.9896141578425242,0.00013159673571466117,3.257800772719155e-05,0.9999816086856597,0.00013159532538020664,0.0,0.999197462378195,0.020971767231256152,0.9562377553608397,0.04835176866407681,38.727562348548574,2.317501715586199,2.317501715586199,1.0,0.7558915953341503,1.0000082912895927,2.5254398400532114,0.006094434759705632,0.20527056503309882,0.02269488622871895,42.0924501163978,3.460380629520083,3.460380629520083,1.0,0.5642645535003097,2.0,1.3019496368099346,0.0021820265434369874,0.05829128459943685,0.01174949672797904,39.77051031942009,4.514177179946959,3.9367968666642947,1.0,0.4063941223406724,3.0000082912895927,0.7370292196181913,0.0016006066733477106,0.035514306410641176,0.005272526505177072,23.353315112230614,3.1876582243908214,3.1876582243908214,1.0,0.27775801512976983,4.0,0.6519962516686092,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,34,120604.5,1.6422958185462802,1.6419416190614,2.3744059667167474,2.369332033089399,0.17438088183689565,0.0017180064858789501,63721.5,0.5283574704120819,10.583462198890874,1.3749498941416471,0.5124399943591329,0.7990664498708488,1.2661441898897285,1.0,0.2588344697066121,0.4187924063489184,0.15445749070576859,0.9332147605728595,0.4073239689163437,0.0,0.4809653398273791,0.12119580671154923,0.04544411156821073,0.9783408679403643,0.12012291229629198,0.0,0.6900938813740674,0.033360707046562105,0.012408922141699811,0.9938226888768329,0.03320277268561683,0.0,0.8575846561059672,0.008728167953928232,0.0032493499924662857,0.9983807642765312,0.008720216661863648,0.0,0.9506340518081144,0.0022426422493057926,0.0008377916222857716,0.9995304282083981,0.002241965154285476,0.0,0.9846850344700538,0.00014343003460230466,5.3178532739891547e-05,0.9999669945736095,0.0001434222663886621,0.0,0.9988208890088761,0.045279935699347934,0.08376499299994361,0.09072382724042795,1.9087862812925525,1.979242864413325,1.8740947549000273,0.0,0.7499564680226533,1.0000041453526451,5.108814535776229,0.018564560490525156,0.028441093876632538,0.04966252421621562,1.5478173807652782,2.7492020723035613,1.5478173807652782,0.0,0.5476489531155634,2.0,7.2347589190498915,0.007488598954891205,0.01602398694175003,0.02906449498907878,2.144841371245535,3.897604688371466,2.144841371245535,1.0,0.3813705460681726,3.000008290774027,5.167407095096205,0.0027659327099342386,0.007243185568982928,0.016458503698188128,2.448729474590129,5.933057928212344,2.448729474590129,1.0,0.24630413420035724,4.0,3.874222259170784,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,35,120604.5,1.8329619190226634,1.8324265533015507,2.6096668233559805,2.644405070712314,0.1807583834519447,0.008215720911195679,58624.0,0.48609276666175943,10.439796473738976,0.874630271672675,0.26038191171003194,0.8431025926578515,0.7952309744543462,0.0,0.257227676261492,0.2683862756435772,0.08015505406703488,0.9536700077825686,0.26156267161798485,0.0,0.4507374878282307,0.07705133026890396,0.022943743457000815,0.9869178368103644,0.07661640589096727,0.0,0.6928538371579109,0.02113689874913685,0.006272197273817325,0.9962560176312762,0.021109568492403287,0.0,0.8644420746517615,0.005535918790441314,0.0016515772358909474,0.9990723216677704,0.005533137202801204,0.0,0.9507495841548259,0.0014285900944261845,0.00042441862252908034,0.9997320179835194,0.0014285230032914683,0.0,0.985517732031383,9.144176730131964e-05,2.708817625139327e-05,0.9999913841222392,9.143911333297802e-05,0.0,0.9989128294454735,0.04018054610312219,0.062320242360975435,0.08060114201287653,1.5592525365985033,2.00354006584878,1.5592525365985033,0.0,0.7167027374745709,1.0,9.048965951479055,0.01527334215626211,0.03008995295586385,0.050628290368468346,1.928041590767548,3.292301791406606,1.928041590767548,0.0,0.5111937562836718,2.0,9.140998766647307,0.005764447403928423,0.009867093135041983,0.031076963339478708,1.6606340340333283,5.465383401675933,1.6606340340333283,0.0,0.3494104403244639,3.0,10.099641927347896,0.001956105381809243,0.004902241878489711,0.01836401490681427,2.5372039321334516,9.328782383414309,2.5372039321334516,1.0,0.22531526597832485,4.000004145387013,5.056596706823733,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,36,120604.5,1.9837821955967154,1.983190090231338,2.8040306831756734,2.861992735791201,0.18140840317152404,0.012192558849981064,56175.5,0.46573751498896554,10.411202428592658,0.7910606238806016,0.20289067434854502,0.853770228592023,0.7110392646274586,0.0,0.23701568216639074,0.23224012462726434,0.05930785084230697,0.9610709151869384,0.22629342942672714,0.0,0.4016861858805612,0.06625591469036354,0.0167623444806055,0.9892639751633456,0.06581432644287755,0.0,0.6233429346122664,0.018000712517757016,0.004576009221853158,0.9968519532299842,0.01797221062090657,0.0,0.8188902609717299,0.004757262546575481,0.0011991064070743956,0.9991981370546085,0.004754723073244592,0.0,0.930723510437609,0.0012258206741666052,0.0003098097743065545,0.9997560602419462,0.0012255035372572673,0.0,0.9789356407859187,7.889553360833075e-05,1.986433612382658e-05,0.9999923814608045,7.889464126756152e-05,0.0,0.9983222255168858,0.03951755434500934,0.06882709073714827,0.0838965671821611,1.7139474950337208,2.2635813795908577,1.7139474950337208,0.0,0.7045584538650347,1.0,7.69684587083365,0.016754263546175395,0.03495491735242207,0.047992709360236585,2.0894058901169688,2.848305359030766,2.0894058901169688,1.0,0.5103556248316165,2.000008291014613,8.322840355475343,0.004939555285794135,0.011808388082406304,0.032930556783620536,2.4211064017764965,6.423578467581194,2.4211064017764965,1.0,0.3522954192693696,3.0,7.131052833193982,0.0013520045991420604,0.003170171212228114,0.020143962175110986,2.524319757137894,14.651063630521577,2.524319757137894,1.0,0.2307299750113076,4.000004145352645,5.150358135170537,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,37,120604.5,2.102135597696758,2.1015495073085,2.983759345802663,3.0327406020732695,0.17895835027883966,0.014083699135806252,50782.5,0.4210401934949468,10.14494071336463,0.9700420665764314,0.221651369069358,0.8225071090246249,0.8367551838762046,0.0,0.24834879082523983,0.2835479665716224,0.06431010211414677,0.9467501199379253,0.2737471332944742,0.0,0.44312946606422726,0.0798883509166455,0.01794878030057745,0.9852518147110801,0.07918072295082143,0.0,0.6697539368649539,0.02174002903432885,0.004881604429029336,0.9960975653763049,0.021688222358401378,0.0,0.8556096703178528,0.005703632398562664,0.001280016587416131,0.9989995603246732,0.005700682278744932,0.0,0.9460342800875969,0.0014788033193346315,0.0003296812536557842,0.9997442006010258,0.001478414895661613,0.0,0.9837109915171007,9.471690155801602e-05,2.1135695863407322e-05,0.999988843175204,9.471432287907402e-05,0.0,0.9987901065067974,0.03320298958394752,0.08874930944239465,0.0769928532868886,2.4603178073491554,2.3227688662836377,2.3227688662836377,1.0,0.7275000183872844,1.0,9.0611127284424,0.014208742049407773,0.039217575981322195,0.04038192358544012,2.7682279655159308,2.8740456534394845,2.68944811574747,1.0,0.5395434044835384,2.000008290877135,10.098508667316754,0.00483842053785542,0.014327750625884192,0.025484506882800233,2.826793221941613,4.987236153707546,2.826793221941613,1.0,0.3847990492159642,3.0,8.117852129773336,0.0015495105859473558,0.006909746566114239,0.014680856839882097,4.689815114343066,9.54257800256368,4.689815114343066,1.0,0.25931713903016484,4.0,3.098265359665276,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,38,120604.5,1.6035665518769868,1.6028734421487112,2.2845760918122586,2.313457512128344,0.17969396092411732,0.03086112624304385,63937.5,0.530146277878832,10.23984236337935,0.8714058857368899,0.33630182298760236,0.8365827513439185,0.800388986331767,0.0,0.2714014129258848,0.26611891476245664,0.10331766284606513,0.9479507529073052,0.25999424555495165,0.0,0.4818068365847626,0.07651118088446437,0.029576119470432198,0.984578475263137,0.07601442356648408,0.0,0.710801323628091,0.020790662150556846,0.008046851024870062,0.9957056534883966,0.020745290105584506,0.0,0.874229417991161,0.005475182606201692,0.0021103543075869963,0.9989592484174039,0.00547238408637645,0.0,0.9572604769374473,0.0014020766191091293,0.000541416335843106,0.9997196627414788,0.0014017990954995833,0.0,0.9866987038631729,9.005006303252917e-05,3.4833513744719465e-05,0.9999827611829961,9.004848177781373e-05,0.0,0.9990082050122879,0.04869763201878369,0.09939022045423497,0.10871878552807843,2.117808034864079,2.2346560344778923,2.117808034864079,1.0,0.7097269454325372,1.0,17.396002073854675,0.017707237187684702,0.0513234525140052,0.06491045734602892,2.801327461605399,3.5898243889577417,2.801327461605399,1.0,0.48959790713862517,2.0,12.679547343820019,0.006676800872979583,0.027556064547880527,0.04027720192058826,3.965992940762894,5.984829633450232,3.965992940762894,1.0,0.3180875328217613,3.0000000000000004,6.530718090326628,0.0021830488909344347,0.013825712557621486,0.024204199256604685,6.288576791470977,10.685320415279108,6.288576791470977,1.0,0.18974638652088094,4.0,2.308546822595,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,39,120604.5,1.9393141784767272,1.938750726503675,2.762217757384131,2.797838948014028,0.17903645360276316,0.010938472705254283,56590.0,0.4692137777960808,10.264916074775615,0.9891425194063848,0.2650971231171768,0.8173436143525843,0.8739910849822731,0.0,0.25230831015051713,0.30004151463655215,0.07908696907783459,0.9459434386914325,0.28819424787443026,0.0,0.4599129466849956,0.08546946850975423,0.02251031254252133,0.9850094761499606,0.08462250350747144,0.0,0.7021366642740876,0.023339802754943545,0.006143315478532822,0.9958509551243365,0.023293964613292976,0.0,0.8701137381696653,0.006155847036644788,0.0016137814407204223,0.9990061765131052,0.00615270491684358,0.0,0.953624583696695,0.001576180265115101,0.0004159428793591546,0.9997037832315634,0.001575786413274959,0.0,0.9863023826302959,0.00010152779885894128,2.650499881157347e-05,0.9999866311895815,0.00010152495074441917,0.0,0.9989726139432831,0.03890841894279319,0.0859164975135307,0.08109457189997885,2.1959325735384176,2.1407970857407457,2.1233758673377947,1.0,0.7257212588752382,1.0,9.272093662088604,0.0143724512023102,0.03838831666972373,0.04900468087628858,2.5784562141101484,3.3800205197866715,2.5784562141101484,1.0,0.5228665489132689,2.000008290877135,8.49815316319297,0.005322794692045013,0.012859824678822048,0.029730429970379307,2.537759428558725,5.596070946096729,2.537759428558725,1.0,0.3635719083513695,3.000004145352645,8.67979326421995,0.001750397495624991,0.006897129013296779,0.017169736427531765,3.8766851957010893,9.19780999166091,3.8766851957010893,1.0,0.24058336693819826,4.0,3.5597331229712745,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,40,120604.5,2.0404982708763684,2.0401981138577803,3.0089298148570887,2.9438167363358416,0.13487521691460042,0.0006951206596636536,36307.0,0.3010093900835502,10.03511695126194,1.406043046567277,0.34011507826574255,0.798521700139638,1.2320524202313026,1.0,0.322691369425617,0.41999080040715986,0.10193026145912387,0.9473616870553996,0.4067895489090295,0.0,0.4528754136829504,0.12368604313221226,0.029778173160466895,0.9851051836057265,0.12245593615755442,0.0,0.6690038908616668,0.03387185037922867,0.008163783488779709,0.99525947135129,0.0337374843639902,0.0,0.8517150023567477,0.008844045520823348,0.002137003437990489,0.9986240881893097,0.008833405774066654,0.0,0.9478920530030237,0.002249068174438894,0.0005454620872027504,0.9996733653878125,0.002248636812644117,0.0,0.984751674048418,0.00014404681439853564,3.474121839486345e-05,0.9999788004842544,0.00014404301184301545,0.0,0.9988821974551777,0.057810628450086214,0.1224440145615523,0.13968651932024223,2.0876624137146687,2.4029684415116765,2.0876624137146687,1.0,0.7790450220946381,1.000008291805209,7.4162941291248625,0.024916396672949113,0.04550584222107665,0.05076224347731228,1.7962232931270425,2.0283010198017903,1.7962232931270425,0.0,0.6240454788668268,2.000004145387013,13.964927304732305,0.011525793900390085,0.01575564724103634,0.02654230468898743,1.358232812575907,2.3087832235453796,1.358232812575907,0.0,0.4621424560370568,3.000008290877135,16.44657457666502,0.0031576437473379926,0.005321319191538346,0.015662089717817462,1.6137694881830162,4.997662011170894,1.6137694881830162,0.0,0.2824224919262676,4.000008290739658,8.712973396261475,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,41,120604.5,1.299008687249823,1.298758993311722,1.9151744775028021,1.874073391167002,0.1764475221431436,0.0005305206594025161,86933.0,0.7208882881587383,11.135987113859068,0.7276081805801575,0.4274484626164565,0.8730235701495677,0.6988542002648261,0.0,0.4114558170654119,0.21797890875927176,0.1281883347838894,0.9801055752713366,0.2170847899069755,0.0,0.5977904842671379,0.06208060039041734,0.03663988271200195,0.9984950206740655,0.06205215667258944,0.0,0.7828969711392434,0.016773658652186885,0.009884112835597045,0.9996423871755975,0.016771470870752106,0.0,0.8976377022983417,0.004410496856391401,0.002596018852957554,0.9998132781665103,0.004410488913533929,0.0,0.9634626463390924,0.00113151594129931,0.0006628245213565638,0.9999282064010244,0.00113148775818523,0.0,0.9886063055002792,7.231797679589172e-05,4.2786889999296185e-05,0.999999856400654,7.231780401950223e-05,0.0,0.9991246194710647,0.12027366237908738,0.09256679899845868,0.3097823724789186,0.7533534458075504,2.5657095833332075,0.7533534458075504,0.0,0.653267919444451,1.000008291530202,4.280024387791794,0.038347169491144896,0.03581936360279829,0.19113177331824616,0.9363585835672559,4.981646207927837,0.9363585835672559,0.0,0.38720008078667717,2.0,3.6633988974986282,0.008016261977677429,0.012884727079339037,0.1284054129426415,1.6780563835658326,16.16541844414611,1.6780563835658326,0.0,0.19649031367177455,3.000008290877135,2.0658624977729474,0.0036666708726861867,0.004292418094582726,0.0858204163205892,1.1546060961507023,23.82518959305002,1.1546060961507023,0.0,0.10131420753700096,4.000008291014613,2.821938221718102,1.5,3.5,1.0,0.0,1.0
llama33-70b,131072,56,42,120604.5,1.2231350988183645,1.2230191084255848,1.8090814731033942,1.7646109414024869,0.17737388045551522,0.00013764889940914913,88244.5,0.7316394724182556,11.289110628428453,0.5920138014553202,0.39480079582827965,0.843660882968235,0.5570381616097311,0.0,0.18261058886963977,0.1880262702536114,0.12613774052351076,0.9611324534924145,0.1855329555777291,0.0,0.37925423058828456,0.055708211283277256,0.0374268817872903,0.9903228716591754,0.05551513404516617,0.0,0.6147984906758086,0.014950373550371843,0.010053679301207081,0.9979548045708636,0.014945852655828738,0.0,0.8075827602064004,0.00392150203698878,0.002629024738687838,0.9996322758829717,0.003921318740448394,0.0,0.9259388598130128,0.0010076326571763887,0.0006720726599974737,0.9999062917098596,0.0010076291053743337,0.0,0.9779135721899976,6.409383200836638e-05,4.3025902024945835e-05,1.0000013651419377,6.409312468801845e-05,0.0,0.9981895124534481,0.10616426609375391,0.04777632679653249,0.24959358590287148,0.44372022153473956,2.30252906713774,0.44372022153473956,0.0,0.6237706899822699,1.0,5.244161958836844,0.02962231477626083,0.027812399903504897,0.1693179516051908,0.9510404109062682,5.714977252187463,0.9510404109062682,0.0,0.35628500065080515,2.000008290877135,2.61467838028525,0.0065031008510852365,0.014504463922472611,0.11344606016351916,2.26609886495757,17.528630047462862,2.26609886495757,1.0,0.1860858355571372,3.0,1.1216747716751527,0.0019191080491418478,0.005265870475983209,0.0709100324518615,2.500645576797659,36.081251504421324,2.500645576797659,1.0,0.09188779004579326,4.000008290774026,0.9877348434587372,1.5,3.5,1.0,0.0,1.0
