job_id,array_task,model,scope,prompt_idx,family,policy,heldout_rows,heldout_mean_squared_relative_output_error,heldout_ratio_to_fixed_mean,q1_implementation_budget,q1_g1_max_abs,q1_g1_unit_max_abs,q1_g1_averaged_max_abs,q1_g1_kstar_match,q2_calibration_stability,q2_llama_p0_p1_spearman,q3_nontrivial_redistribution,q3_llama_prop_movement_fraction,q4_resolution,q4_llama_kstar_eq_k0_fraction,decision
985183,0,llama31-8b,prompt_family,3,niah,fixed,256,0.017795849090021576,1.0,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,kstar_prop_calibrated,256,0.017993732253116554,1.011119624699781,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,kstar_shrink20_calibrated,256,0.017954148931714355,1.0088953238978375,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,kappa4_rebalanced_calibrated,256,0.027090541684699817,1.5222955391260273,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,kappa4_natural_calibrated,256,0.03487331274937913,1.959631854202066,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,adakv_alpha02_calibrated,256,0.018195847601663234,1.0224770680858348,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,layer_flat_calibrated,256,0.020648392582867936,1.160292632198473,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,snapkv_global_calibrated,256,0.028751175074140378,1.6156113107444607,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,kappa4_rebalanced_dynamic,256,0.02864672951674036,1.6097422141438058,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,kappa4_natural_dynamic,256,0.035958178469825935,2.020593582690487,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,adakv_alpha02_dynamic,256,0.019285790489656715,1.0837240972374043,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,layer_flat_dynamic,256,0.021986690880150265,1.2354954668883185,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,niah,snapkv_global_dynamic,256,0.029041660697287627,1.631934534305068,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,fixed,256,0.01436121226090686,1.0,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,kstar_prop_calibrated,256,0.014512302250154926,1.0105206988451352,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,kstar_shrink20_calibrated,256,0.014477557153309858,1.0081013280974689,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,kappa4_rebalanced_calibrated,256,0.022687110598213208,1.5797489923584345,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,kappa4_natural_calibrated,256,0.029150322369150522,2.029795384927329,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,adakv_alpha02_calibrated,256,0.014363014194016897,1.0001254722148312,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,layer_flat_calibrated,256,0.01639786028538116,1.1418158848621942,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,snapkv_global_calibrated,256,0.02314823394634049,1.611857935513778,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,kappa4_rebalanced_dynamic,256,0.027122624944357833,1.8886027482644514,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,kappa4_natural_dynamic,256,0.035185069234168365,2.450006907142987,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,adakv_alpha02_dynamic,256,0.013928919734182272,0.9698986047367779,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,layer_flat_dynamic,256,0.015310274066631394,1.0660850761399863,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,qa,snapkv_global_dynamic,256,0.02127046486714537,1.481105110119876,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,fixed,256,0.014517031022106589,1.0,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,kstar_prop_calibrated,256,0.014653185776324665,1.0093789669534177,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,kstar_shrink20_calibrated,256,0.014613501705529384,1.0066453452690078,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,kappa4_rebalanced_calibrated,256,0.02421477099188272,1.6680250221280353,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,kappa4_natural_calibrated,256,0.03131634246523613,2.1572139935188877,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,adakv_alpha02_calibrated,256,0.015094807524240306,1.0397999082080818,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,layer_flat_calibrated,256,0.017493653285392135,1.2050434595581379,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,snapkv_global_calibrated,256,0.024232995681432064,1.6692804227345088,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,kappa4_rebalanced_dynamic,256,0.02524601835967484,1.7390620934287535,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,kappa4_natural_dynamic,256,0.03188093330525555,2.1961056125530867,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,adakv_alpha02_dynamic,256,0.014624110077053288,1.0073760987893212,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,layer_flat_dynamic,256,0.016638564322698626,1.1461409910443368,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,3,cont,snapkv_global_dynamic,256,0.0241689748099208,1.6648703700581886,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,1,qwen15-moe-a2.7b,model,,,fixed,2304,0.014526158921588206,1.0,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,1,qwen15-moe-a2.7b,model,,,kstar_prop_calibrated,2304,0.014871515359171139,1.0237747941108972,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,1,qwen15-moe-a2.7b,model,,,kstar_shrink20_calibrated,2304,0.014807300899998876,1.0193541857781032,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,1,qwen15-moe-a2.7b,model,,,kappa4_rebalanced_calibrated,2304,0.01184613626467003,0.8155036943086702,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
